Rater	Training?	Testing?	Set 3?	Skipped?	False pos?	Owner	Project	Title	Link	Fix Link	Stars	TF-IDFs	Size	Datetime	Arrow	Pendulum	Description	Category 1	Category 2	Affected Computation 1	Affected Computation 2	Affected Computation 3	Obscurity	Impact/Severity	# LOC	Logic Needed	Comments	BPST1	BPST2	BPST3	Make Benchmark?	Associated Benchmark
	FALSE	FALSE	FALSE	FALSE	FALSE	kennethreitz	maya	Problem computing time ranges using ".intervals()"	https://github.com/kennethreitz/maya/issues/168	https://github.com/ftobia/maya/commit/2c2a8d03c8706cc24f1f45be945e7c4cf139aa43	3407	0.3608071343	1645	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	bentoml	BentoML	model creation time is always utc	https://github.com/bentoml/BentoML/issues/2540	https://github.com/bentoml/BentoML/pull/2572	6721	0.3606871346	3111	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	googleapis	gapic-generator-python	Comparison fails for unit tests with timestamps	https://github.com/googleapis/gapic-generator-python/issues/897	https://github.com/googleapis/gapic-generator-python/pull/898	116	0.359765933	2272	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	popsim-consortium	stdpopsim	non-overlapping intervals error when using annotation	https://github.com/popsim-consortium/stdpopsim/issues/952	https://github.com/popsim-consortium/stdpopsim/pull/949	121	0.3596041393	2170	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	agronholm	apscheduler	CronTrigger Constructor: 'str' object has no attribute 'tzinfo'	https://github.com/agronholm/apscheduler/issues/164	https://github.com/agronholm/apscheduler/commit/87c77c1d077bd107f6a1199d27246127b423d778	5869	0.359516703	1354	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	posit-dev	py-shiny	ui.update_slider doesn't support datetime objects	https://github.com/posit-dev/py-shiny/issues/648	https://github.com/jcheng5/py-shiny/commit/22f89a8e3f11d16b4f2e4f17c2df5e85937617ef	1069	0.3593990845	1036	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sissaschool	xmlschema	dateTime with microseconds and timezone offset problem	https://github.com/sissaschool/xmlschema/issues/85	https://github.com/sissaschool/xmlschema/commit/3c7e4d2577bf002ff92f1252c7ea64a9c88e98de	394	0.3593206894	3909	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	ActivityWatch	activitywatch	Start and end of day incorrect for timezone	https://github.com/ActivityWatch/activitywatch/issues/117	https://github.com/ActivityWatch/aw-webui/pull/48	11175	0.3592695375	2275	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sphinx-doc	sphinx	last_updated variable from sphinx build wrongly assumes UTC timezone	https://github.com/sphinx-doc/sphinx/issues/6527	https://github.com/sphinx-doc/sphinx/pull/6528	6140	0.3590514464	4362	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	python	typeshed	Add weekdays to dateutil.rrule	https://github.com/python/typeshed/issues/7946	https://github.com/srittau/typeshed/commit/427c4c722334085aa3634de11326ff036e0280e8	4139	0.3589372956	1543	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	borgbackup	borg	{utcnow} output isn't correct	https://github.com/borgbackup/borg/issues/4724	https://github.com/borgbackup/borg/pull/6964	10692	0.3587863534	2378	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	home-assistant	supervisor	System log under Hass.io tab always show log entries in UTC time zone	https://github.com/home-assistant/supervisor/issues/638	https://github.com/home-assistant/supervisor/pull/641	1663	0.3578402107	1883	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	facebookresearch	fairseq	Valid On 'valid' subset appears multiple times in the same epoch.	https://github.com/facebookresearch/fairseq/issues/260	https://github.com/facebookresearch/fairseq/commit/c4de6a5ccaa097a9853ea230b9ada9e9e0fdafb7	29583	0.3574610426	1990	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	boto	boto3	EC2 RequestSpotFleet ValidFrom / ValidUntil timestamp issue	https://github.com/boto/boto3/issues/714	https://github.com/jantman/awslimitchecker/commit/a15d0b587ff77905605e502e7f96b8e7a9353603	8783	0.3572022392	6674	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	ray-project	ray	[Datasets] Add CI jobs covering major Arrow versions we support.	https://github.com/ray-project/ray/issues/29822	https://github.com/ray-project/ray/pull/29161	31706	0.3569759732	1034	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	PokemonGoF	PokemonGo-Bot	add build timezone args in docker-compose.yml	https://github.com/PokemonGoF/PokemonGo-Bot/issues/4234	https://github.com/PokemonGoF/PokemonGo-Bot/pull/4954	3846	0.3569200243	2346	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	litestar-org	litestar	Bug: test failures where local date different from UTC	https://github.com/litestar-org/litestar/issues/1491	https://github.com/litestar-org/litestar/commit/d114c811edd18ee5895b44cbfd6e54b217126e73	4930	0.356581559	2824	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sdispater	pendulum	something worry in dt.week_of_month	https://github.com/sdispater/pendulum/issues/455	https://github.com/sdispater/pendulum/commit/84497bb2cab964be0a470596e21eade6d64a7846	6109	0.3564831231	1288	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	feast-dev	feast	Missing key error in snowflake_python_type_to_feast_value_type in type_map for numpy datetime64 with timezone	https://github.com/feast-dev/feast/issues/2793	https://github.com/feast-dev/feast/pull/3083	5330	0.3563991807	1155	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	jcrist	msgspec	Support float -> datetime	https://github.com/jcrist/msgspec/issues/448	https://github.com/jcrist/msgspec/pull/452	1972	0.3560096497	5133	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	skarim	vobject	RRULE: Gracefully handle offset-naive and offset-aware datetimes	https://github.com/skarim/vobject/issues/75	https://github.com/skarim/vobject/pull/76	249	0.3556622902	1912	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sdispater	pendulum	`now('US/Pacific')` failing during DST transition	https://github.com/sdispater/pendulum/issues/417	https://github.com/sdispater/pendulum/pull/416	6109	0.3552971282	1383	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	stac-utils	pystac	`pystac.read_file` returns temporal extents with `tzinfo=tzlocal()` depending on the environment.	https://github.com/stac-utils/pystac/issues/819	https://github.com/stac-utils/pystac/pull/848	319	0.3552710527	1331	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	fossasia	open-event-server	Migrate all data in datetime fields to `time-stamp with timezone`	https://github.com/fossasia/open-event-server/issues/3739	https://github.com/fossasia/open-event-server/pull/3708	2957	0.3552290825	3379	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	vacanza	python-holidays	Canada Holiday Error - Observed Christmas Day	https://github.com/vacanza/python-holidays/issues/581	https://github.com/vacanza/python-holidays/pull/579	1375	0.3548834636	1062	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	fsspec	s3fs	Return offset-aware datetimes	https://github.com/fsspec/s3fs/issues/817	https://github.com/fsspec/s3fs/pull/818	828	0.3540990572	1356	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	CTFd	CTFd	S3 Uploader presigned url timestamp issue	https://github.com/CTFd/CTFd/issues/2431	https://github.com/BrandonIngalls/CTFd/commit/d4e2b5a7edec2fe9123cae24fbf1146b545cfd4f	5394	0.3535450794	4572	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	scrapinghub	dateparser	As soon as settings are provided day/month/year ordering is thrown out	https://github.com/scrapinghub/dateparser/issues/551	https://github.com/kishan3/dateparser/commit/75f69ad7de84aab776518e1883f73438bfe9dedd	2480	0.3532429949	1259	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	PetterKraabol	Twitch-Chat-Downloader	[bug] timestamp formatting ignored now for output?	https://github.com/PetterKraabol/Twitch-Chat-Downloader/issues/33	https://github.com/PetterKraabol/Twitch-Chat-Downloader/commit/bcf5ab4337db1c810f1e99be0143565fb95c6518	641	0.3522986597	1188	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	distributed-system-analysis	pbench	pbench-fio: add epoch time	https://github.com/distributed-system-analysis/pbench/issues/313	https://github.com/distributed-system-analysis/pbench/pull/359	181	0.3510038845	1559	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	O365	python-o365	Problems with Timezones	https://github.com/O365/python-o365/issues/238	https://github.com/O365/python-o365/commit/94f27f6417010b0b9e2b57b9aec74d95d4db7253	1586	0.3509693359	2652	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	catalyst-cooperative	pudl	CEMS UTC offset adjustments in the wrong direction?	https://github.com/catalyst-cooperative/pudl/issues/495	https://github.com/catalyst-cooperative/pudl/commit/36cb2909f3282db8a1da1fb5020fd5e4eaa73f40	453	0.3508750122	1495	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sqlalchemy	sqlalchemy	Interval not using Oracle specified Dialect	https://github.com/sqlalchemy/sqlalchemy/issues/10509	https://github.com/indiVar0508/sqlalchemy/commit/11105386f56a7b4bd476d5718321682638e90ebd	9045	0.350825454	1530	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	intel	cve-bin-tool	refactor: improve explanation of cve year parsing	https://github.com/intel/cve-bin-tool/issues/3131	https://github.com/intel/cve-bin-tool/pull/3132	1128	0.350607844	1986	1	0	0																
	TRUE	FALSE	FALSE	FALSE	TRUE	sdispater	pendulum	ERROR: Failed building wheel for pendulum	https://github.com/sdispater/pendulum/issues/457	https://github.com/Coldcard/ckbunker/pull/5	6109	0.3502532275	24050	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	closeio	ciso8601	Better error handling if pytz is missing	https://github.com/closeio/ciso8601/issues/19	https://github.com/mozilla-services/buildhub/pull/444	557	0.3502444482	2802	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	apache	airflow	AssertionError: next schedule shouldn't be earlier around DST change	https://github.com/apache/airflow/issues/30088	https://github.com/apache/airflow/pull/30083	35031	0.3502145344	4363	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	ibis-project	ibis	bug: interval addition/subtraction should upcast to smallest unit	https://github.com/ibis-project/ibis/issues/6139	https://github.com/mesejo/ibis/commit/6c5498948d1bf4229b6a83e965d33228da806521	4407	0.3501134779	1365	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	python-discord	sir-lancebot	Hacktoberstats GH Query Timezone Incorrect	https://github.com/python-discord/sir-lancebot/issues/282	https://github.com/python-discord/sir-lancebot/pull/285	238	0.3497722385	1789	1	1	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	Mause	duckdb_engine	[Bug]: `INTERVAL` Columns compile to `TIMESTAMP WITHOUT TIME ZONE`	https://github.com/Mause/duckdb_engine/issues/1004	https://github.com/Mause/duckdb_engine/pull/1007	290	0.3492523214	1552	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	ArchiveBox	ArchiveBox	Bugfix: Inconsistent timezones in output	https://github.com/ArchiveBox/ArchiveBox/issues/428	https://github.com/ArchiveBox/ArchiveBox/pull/435	20148	0.3491203667	1215	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	pydantic	pydantic	timedelta_isoformat does not produce correct string in some cases	https://github.com/pydantic/pydantic/issues/3899	https://github.com/pydantic/pydantic/pull/3909	19350	0.348284892	1498	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	yukinarit	pyserde	Provide a way to disable `datetime` being converted to `str`	https://github.com/yukinarit/pyserde/issues/483	https://github.com/yukinarit/pyserde/pull/486	669	0.3477063171	1844	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	vacanza	python-holidays	US Presidential Inauguration Day	https://github.com/vacanza/python-holidays/issues/6	https://github.com/vacanza/python-holidays/commit/d1ba8b6a0ccc68ffc7ea654392f60f8ff3c53ca5	1375	0.3476333004	1508	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	irmen	Pyro5	datetime not deserialized	https://github.com/irmen/Pyro5/issues/27	https://github.com/irmen/Pyro5/commit/f1b04414c1bc9ab2d496308394ec5d5bdb844378	299	0.3473086941	1792	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	pydantic	pydantic	datetime dumping to json flips sign of timezone	https://github.com/pydantic/pydantic/issues/8964	https://github.com/pydantic/speedate/pull/56	19350	0.3472386611	1914	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	FreeOpcUa	python-opcua	XML serialization of DateTime value attribute emits invalid text representation	https://github.com/FreeOpcUa/python-opcua/issues/1343	https://github.com/ChUnterberger/python-opcua/commit/c4b8fa5eb7ec0252d1760cb4fe1beed3d5ff6d43	1320	0.3469312429	1933	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sdispater	pendulum	Error dividing duration by float	https://github.com/sdispater/pendulum/issues/525	https://github.com/sdispater/pendulum/pull/593	6109	0.3467072686	3231	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	apache	airflow	`pendulum.DateTime` objects now being serialized as python objects with non-standard timezones	https://github.com/apache/airflow/issues/34483	https://github.com/apache/airflow/pull/34492	35031	0.3463503495	17033	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	Infinidat	infi.clickhouse_orm	Support for more datetime formats	https://github.com/Infinidat/infi.clickhouse_orm/issues/43	https://github.com/Infinidat/infi.clickhouse_orm/pull/55	405	0.3460011106	2135	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	PostHog	posthog	Trends date buckets may be incorrect for non-utc timezones	https://github.com/PostHog/posthog/issues/11492	https://github.com/PostHog/posthog/pull/11468	18958	0.3458038039	3576	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	borgbackup	borg	JSON: Use a more standard, timezone-aware format date time format	https://github.com/borgbackup/borg/issues/2376	https://github.com/borgbackup/borg/pull/2916	10692	0.3456192031	1883	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	dateutil	dateutil	Incorrect timezone during PDT -> PST Switch	https://github.com/dateutil/dateutil/issues/57	https://github.com/dateutil/dateutil/pull/127	2266	0.3453713283	15000	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	ClickHouse	clickhouse-connect	Timezone info is not present in the result when querying with `columns_tzs` or `query_tz`	https://github.com/ClickHouse/clickhouse-connect/issues/210	https://github.com/ClickHouse/clickhouse-connect/pull/218	272	0.3445132096	2699	1	1	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	ietf-tools	datatracker	enforce "important-dates" deadlines in UTC	https://github.com/ietf-tools/datatracker/issues/4436	https://github.com/ietf-tools/datatracker/pull/4612	516	0.3444667089	2692	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	secdev	scapy	Nanosecond libpcap	https://github.com/secdev/scapy/issues/195	https://github.com/secdev/scapy/pull/412	10220	0.3437175262	1007	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	open-mmlab	mmhuman3d	`convert_kps` may have missed some considerations when  `src==dst`	https://github.com/open-mmlab/mmhuman3d/issues/181	https://github.com/open-mmlab/mmhuman3d/pull/183	1148	0.3423915752	1120	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	evennia	evennia	Bug in gametime.real_seconds_until	https://github.com/evennia/evennia/issues/1833	https://github.com/evennia/evennia/pull/1834	1735	0.3420404825	1100	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	python	cpython	Add `datetime.UTC` alias for `datetime.timezone.utc`	https://github.com/python/cpython/issues/91928	https://github.com/python/cpython/pull/91973	60455	0.3420202228	1514	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	hugovk	pypistats	ValueError: month must be in 1..12	https://github.com/hugovk/pypistats/issues/40	https://github.com/hugovk/pypistats/pull/41	189	0.3419478803	1451	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	airbytehq	airbyte	🎉 Source Postgres: Describe timezone awareness	https://github.com/airbytehq/airbyte/issues/12905	https://github.com/airbytehq/airbyte/pull/13166	14568	0.3417576667	1292	1	1	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	catalyst-cooperative	pudl	Address df.astype() timezone conversion warnings	https://github.com/catalyst-cooperative/pudl/issues/1423	https://github.com/catalyst-cooperative/pudl/pull/1421	453	0.3415718968	1974	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	snowflakedb	snowflake-connector-python	SNOW-889806: Timezone is discarded when reading from Parquet files	https://github.com/snowflakedb/snowflake-connector-python/issues/1688	https://github.com/snowflakedb/snowflake-connector-python/pull/1706	565	0.3414021745	5799	1	0	1																
	FALSE	FALSE	FALSE	FALSE	FALSE	tasmota	decode-config	Command option - TimeZone command is not proper	https://github.com/tasmota/decode-config/issues/66	https://github.com/tasmota/decode-config/commit/ad8b784ec61ad7c77d3fdd9ecd792ab43d22629f	202	0.3410354189	1504	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	flopp	GpxTrackPoster	Incorrect case of month names	https://github.com/flopp/GpxTrackPoster/issues/50	https://github.com/flopp/GpxTrackPoster/pull/65	404	0.3402422865	3234	1	0	0																
	FALSE	FALSE	FALSE	FALSE	FALSE	sdispater	pendulum	Negative "week_of_month" Values	https://github.com/sdispater/pendulum/issues/536	https://github.com/sdispater/pendulum/commit/84497bb2cab964be0a470596e21eade6d64a7846	6109	0.3402317942	2548	1	0	1																
